Make,Model,Year,Engine Displacement,Cylinders,Transmission,Drivetrain,Vehicle Class,Fuel Type,Fuel Barrels/Year,City MPG,Highway MPG,Combined MPG,CO2 Emission Grams/Mile,Fuel Cost/Year
Fiat,500,2012,1.4,4.0,Manual 5-spd,Front-Wheel Drive,Minicompact Cars,Premium,9.988181818181818,30,38,33,269.3030303030303,1250
Fiat,500 Abarth,2012,1.4,4.0,Manual 5-spd,Front-Wheel Drive,Minicompact Cars,Premium,10.632580645161287,28,34,31,286.67741935483866,1300
Fiat,500 Cabrio,2012,1.4,4.0,Automatic 6-spd,Front-Wheel Drive,Minicompact Cars,Premium,11.365862068965518,27,32,29,306.44827586206895,1400
Fisker,Karma,2012,2.0,4.0,Automatic (A1),Rear-Wheel Drive,Subcompact Cars,Premium Gas or Electricity,6.359254842857142,20,21,20,169.0,2000
Ford,E150 Van FFV,2012,4.6,8.0,Automatic 4-spd,Rear-Wheel Drive,"Vans, Cargo Type",Gasoline or E85,21.974,13,17,15,592.4666666666667,2200
Ford,E150 Van FFV,2012,5.4,8.0,Automatic 4-spd,Rear-Wheel Drive,"Vans, Cargo Type",Gasoline or E85,23.543571428571425,12,16,14,634.7857142857142,2400
Ford,E150 Wagon FFV,2012,4.6,8.0,Automatic 4-spd,Rear-Wheel Drive,"Vans, Passenger Type",Gasoline or E85,23.543571428571425,13,16,14,634.7857142857142,2400
Ford,E150 Wagon FFV,2012,5.4,8.0,Automatic 4-spd,Rear-Wheel Drive,"Vans, Passenger Type",Gasoline or E85,25.354615384615393,12,16,13,683.6153846153846,2550
Ford,E250 Van FFV,2012,4.6,8.0,Automatic 4-spd,Rear-Wheel Drive,"Vans, Cargo Type",Gasoline or E85,21.974,13,17,15,592.4666666666667,2200
Ford,E250 Van FFV,2012,5.4,8.0,Automatic 4-spd,Rear-Wheel Drive,"Vans, Cargo Type",Gasoline or E85,23.543571428571425,12,16,14,634.7857142857142,2400
Ford,E350 Van,2012,6.8,10.0,Automatic 5-spd,Rear-Wheel Drive,"Vans, Cargo Type",Regular,27.4675,10,14,12,740.5833333333335,2800
Ford,E350 Van FFV,2012,5.4,8.0,Automatic 4-spd,Rear-Wheel Drive,"Vans, Cargo Type",Gasoline or E85,25.354615384615393,12,16,13,683.6153846153846,2550
Ford,E350 Wagon,2012,6.8,10.0,Automatic 5-spd,Rear-Wheel Drive,"Vans, Passenger Type",Regular,29.96454545454546,10,13,11,807.9090909090909,3050
Ford,E350 Wagon FFV,2012,5.4,8.0,Automatic 4-spd,Rear-Wheel Drive,"Vans, Passenger Type",Gasoline or E85,25.354615384615393,11,15,13,683.6153846153846,2550
Ford,Edge AWD,2012,3.7,6.0,Automatic (S6),All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,17.347894736842107,17,23,19,467.73684210526324,1750
Ford,Edge AWD,2012,3.5,6.0,Automatic (S6),All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,15.695714285714288,18,25,21,423.19047619047615,1600
Ford,Edge FWD,2012,2.0,4.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.73375,21,30,24,370.29166666666674,1400
Ford,Edge FWD,2012,3.5,6.0,Automatic (S6),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,14.98227272727273,19,27,22,403.95454545454544,1500
Ford,Edge FWD,2012,3.7,6.0,Automatic (S6),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,14.98227272727273,19,26,22,403.95454545454544,1500
Ford,Escape AWD,2012,2.5,4.0,Automatic 6-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,14.330869565217393,20,27,23,386.39130434782606,1450
Ford,Escape AWD FFV,2012,3.0,6.0,Automatic 6-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Gasoline or E85,16.4805,18,23,20,444.35,1650
Ford,Escape FWD,2012,2.5,4.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,14.330869565217393,21,28,23,386.39130434782606,1450
Ford,Escape FWD,2012,2.5,4.0,Manual 5-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,13.1844,23,28,25,355.48,1350
Ford,Escape FWD FFV,2012,3.0,6.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Gasoline or E85,15.695714285714288,19,25,21,423.19047619047615,1600
Ford,Escape Hybrid AWD,2012,2.5,4.0,Automatic (variable gear ratios),All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,11.365862068965518,30,27,29,306.44827586206895,1150
Ford,Escape Hybrid FWD,2012,2.5,4.0,Automatic (variable gear ratios),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,10.3003125,34,31,32,277.71875,1050
Ford,Expedition 2WD FFV,2012,5.4,8.0,Automatic 6-spd,Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Gasoline or E85,20.600625,14,20,16,555.4375,2100
Ford,Expedition 4WD FFV,2012,5.4,8.0,Automatic 6-spd,Part-time 4-Wheel Drive,Sport Utility Vehicle - 4WD,Gasoline or E85,21.974,13,18,15,592.4666666666667,2200
Ford,Explorer AWD,2012,3.5,6.0,Automatic (S6),All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,17.347894736842107,17,23,19,467.73684210526324,1750
Ford,Explorer FWD,2012,2.0,4.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,14.330869565217393,20,28,23,386.39130434782606,1450
Ford,Explorer FWD,2012,3.5,6.0,Automatic (S6),Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,16.4805,18,25,20,444.35,1650
Ford,F150 Pickup 2WD,2012,6.2,8.0,Automatic (S6),Rear-Wheel Drive,Standard Pickup Trucks 2WD,Regular,23.543571428571425,13,18,14,634.7857142857142,2400
Ford,F150 Pickup 2WD,2012,3.5,6.0,Automatic 6-spd,Rear-Wheel Drive,Standard Pickup Trucks 2WD,Regular,18.311666666666667,16,22,18,493.72222222222223,1850
Ford,F150 Pickup 2WD,2012,3.5,6.0,Automatic (S6),Rear-Wheel Drive,Standard Pickup Trucks 2WD,Regular,18.311666666666667,16,22,18,493.72222222222223,1850
Ford,F150 Pickup 2WD FFV,2012,3.7,6.0,Automatic 6-spd,Rear-Wheel Drive,Standard Pickup Trucks 2WD,Gasoline or E85,17.347894736842107,17,23,19,467.73684210526324,1750
Ford,F150 Pickup 2WD FFV,2012,3.7,6.0,Automatic (S6),Rear-Wheel Drive,Standard Pickup Trucks 2WD,Gasoline or E85,17.347894736842107,17,23,19,467.73684210526324,1750
Ford,F150 Pickup 2WD FFV,2012,5.0,8.0,Automatic 6-spd,Rear-Wheel Drive,Standard Pickup Trucks 2WD,Gasoline or E85,19.388823529411766,15,21,17,522.7647058823529,1950
Ford,F150 Pickup 2WD FFV,2012,5.0,8.0,Automatic (S6),Rear-Wheel Drive,Standard Pickup Trucks 2WD,Gasoline or E85,19.388823529411766,15,21,17,522.7647058823529,1950
Ford,F150 Pickup 4WD,2012,6.2,8.0,Automatic (S6),Part-time 4-Wheel Drive,Standard Pickup Trucks 4WD,Regular,25.354615384615393,12,16,13,683.6153846153846,2550
Ford,F150 Pickup 4WD,2012,3.5,6.0,Automatic (S6),Part-time 4-Wheel Drive,Standard Pickup Trucks 4WD,Regular,19.388823529411766,15,21,17,522.7647058823529,1950
Ford,F150 Pickup 4WD,2012,3.5,6.0,Automatic 6-spd,Part-time 4-Wheel Drive,Standard Pickup Trucks 4WD,Regular,19.388823529411766,15,21,17,522.7647058823529,1950
Ford,F150 Pickup 4WD FFV,2012,3.7,6.0,Automatic 6-spd,Part-time 4-Wheel Drive,Standard Pickup Trucks 4WD,Gasoline or E85,18.311666666666667,16,21,18,493.72222222222223,1850
Ford,F150 Pickup 4WD FFV,2012,3.7,6.0,Automatic (S6),Part-time 4-Wheel Drive,Standard Pickup Trucks 4WD,Gasoline or E85,18.311666666666667,16,21,18,493.72222222222223,1850
Ford,F150 Pickup 4WD FFV,2012,5.0,8.0,Automatic 6-spd,Part-time 4-Wheel Drive,Standard Pickup Trucks 4WD,Gasoline or E85,20.600625,14,19,16,555.4375,2100
Ford,F150 Pickup 4WD FFV,2012,5.0,8.0,Automatic (S6),Part-time 4-Wheel Drive,Standard Pickup Trucks 4WD,Gasoline or E85,20.600625,14,19,16,555.4375,2100
Ford,F150 Raptor Pickup 4WD,2012,6.2,8.0,Automatic (S6),Part-time 4-Wheel Drive,Standard Pickup Trucks 4WD,Regular,25.354615384615393,11,16,13,683.6153846153846,2550
Ford,Fiesta FWD,2012,1.6,4.0,Auto(AM6),Front-Wheel Drive,Subcompact Cars,Regular,9.988181818181818,29,39,33,269.3030303030303,1000
Ford,Fiesta FWD,2012,1.6,4.0,Manual 5-spd,Front-Wheel Drive,Subcompact Cars,Regular,9.988181818181818,29,38,33,269.3030303030303,1000
Ford,Fiesta SFE FWD,2012,1.6,4.0,Auto(AM6),Front-Wheel Drive,Subcompact Cars,Regular,9.988181818181818,29,40,33,269.3030303030303,1000
Ford,Flex AWD,2012,3.5,6.0,Automatic (S6),All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,18.311666666666667,16,22,18,493.72222222222223,1850
Ford,Flex AWD,2012,3.5,6.0,Automatic 6-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,18.311666666666667,16,23,18,493.72222222222223,1850
Ford,Flex FWD,2012,3.5,6.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,17.347894736842107,17,24,19,467.73684210526324,1750
Ford,Focus FWD,2012,2.0,4.0,Auto(AM6),Front-Wheel Drive,Compact Cars,Regular,10.632580645161287,28,38,31,286.67741935483866,1050
Ford,Focus FWD,2012,2.0,4.0,Auto(AM-S6),Front-Wheel Drive,Compact Cars,Regular,10.632580645161287,27,37,31,286.67741935483866,1050
Ford,Focus FWD,2012,2.0,4.0,Manual 5-spd,Front-Wheel Drive,Compact Cars,Regular,10.987,26,36,30,296.23333333333335,1100
Ford,Focus FWD FFV,2012,2.0,4.0,Manual 5-spd,Front-Wheel Drive,Compact Cars,Gasoline or E85,10.987,26,36,30,296.23333333333335,1100
Ford,Focus FWD FFV,2012,2.0,4.0,Auto(AM6),Front-Wheel Drive,Compact Cars,Gasoline or E85,10.632580645161287,28,38,31,286.67741935483866,1050
Ford,Focus FWD FFV,2012,2.0,4.0,Auto(AM-S6),Front-Wheel Drive,Compact Cars,Gasoline or E85,10.632580645161287,28,38,31,286.67741935483866,1050
Ford,Focus SFE FWD,2012,2.0,4.0,Auto(AM6),Front-Wheel Drive,Compact Cars,Regular,9.988181818181818,28,40,33,269.3030303030303,1000
Ford,Focus SFE FWD FFV,2012,2.0,4.0,Auto(AM6),Front-Wheel Drive,Compact Cars,Gasoline or E85,9.988181818181818,28,40,33,269.3030303030303,1000
Ford,Fusion AWD,2012,3.5,6.0,Automatic (S6),All-Wheel Drive,Midsize Cars,Regular,17.347894736842107,17,25,19,467.73684210526324,1750
Ford,Fusion AWD FFV,2012,3.0,6.0,Automatic (S6),All-Wheel Drive,Midsize Cars,Gasoline or E85,16.4805,18,26,20,444.35,1650
Ford,Fusion FWD,2012,2.5,4.0,Manual 6-spd,Front-Wheel Drive,Midsize Cars,Regular,13.73375,22,29,24,370.29166666666674,1400
Ford,Fusion FWD,2012,2.5,4.0,Automatic 6-spd,Front-Wheel Drive,Midsize Cars,Regular,12.677307692307696,23,33,26,341.8076923076923,1300
Ford,Fusion FWD,2012,2.5,4.0,Automatic (S6),Front-Wheel Drive,Midsize Cars,Regular,13.1844,22,30,25,355.48,1350
Ford,Fusion FWD,2012,3.5,6.0,Automatic (S6),Front-Wheel Drive,Midsize Cars,Regular,15.695714285714288,18,27,21,423.19047619047615,1600
Ford,Fusion FWD FFV,2012,3.0,6.0,Automatic (S6),Front-Wheel Drive,Midsize Cars,Gasoline or E85,14.330869565217393,20,28,23,386.39130434782606,1450
Ford,Fusion Hybrid FWD,2012,2.5,4.0,Automatic (variable gear ratios),Front-Wheel Drive,Midsize Cars,Regular,8.451538461538462,41,36,39,227.8717948717949,850
Ford,Fusion S FWD,2012,2.5,4.0,Manual 6-spd,Front-Wheel Drive,Midsize Cars,Regular,13.1844,22,32,25,355.48,1350
Ford,Mustang,2012,3.7,6.0,Automatic 6-spd,Rear-Wheel Drive,Subcompact Cars,Regular,14.330869565217393,19,31,23,386.39130434782606,1450
Ford,Mustang,2012,3.7,6.0,Manual 6-spd,Rear-Wheel Drive,Subcompact Cars,Regular,14.98227272727273,19,29,22,403.95454545454544,1500
Ford,Mustang,2012,5.0,8.0,Automatic 6-spd,Rear-Wheel Drive,Subcompact Cars,Regular,16.4805,18,25,20,444.35,1650
Ford,Mustang,2012,5.0,8.0,Manual 6-spd,Rear-Wheel Drive,Subcompact Cars,Regular,16.4805,17,26,20,444.35,1650
Ford,Mustang,2012,5.4,8.0,Manual 6-spd,Rear-Wheel Drive,Subcompact Cars,Premium,19.388823529411766,15,23,17,522.7647058823529,2400
Ford,Mustang Convertible,2012,3.7,6.0,Automatic 6-spd,Rear-Wheel Drive,Subcompact Cars,Regular,14.330869565217393,19,30,23,386.39130434782606,1450
Ford,Taurus AWD,2012,3.5,6.0,Automatic (S6),All-Wheel Drive,Large Cars,Regular,16.4805,17,26,20,444.35,1650
Ford,Taurus AWD,2012,3.5,6.0,Automatic (S6),All-Wheel Drive,Large Cars,Regular,16.4805,17,25,20,444.35,1650
Ford,Taurus FWD,2012,3.5,6.0,Automatic (S6),Front-Wheel Drive,Large Cars,Regular,15.695714285714288,18,27,21,423.19047619047615,1600
Ford,Taurus FWD,2012,3.5,6.0,Automatic 6-spd,Front-Wheel Drive,Large Cars,Regular,14.98227272727273,18,28,22,403.95454545454544,1500
Ford,Transit Connect Van,2012,2.0,4.0,Automatic 4-spd,Front-Wheel Drive,Special Purpose Vehicle 2WD,Regular,14.330869565217393,21,27,23,386.39130434782606,1450
Ford,Transit Connect Wagon FWD,2012,2.0,4.0,Automatic 4-spd,Front-Wheel Drive,Special Purpose Vehicle 2WD,Regular,13.73375,22,27,24,370.29166666666674,1400
GMC,Acadia AWD,2012,3.6,6.0,Automatic 6-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,17.347894736842107,16,23,19,467.73684210526324,1750
GMC,Acadia FWD,2012,3.6,6.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,17.347894736842107,17,24,19,467.73684210526324,1750
GMC,Canyon 2WD,2012,2.9,4.0,Automatic 4-spd,Rear-Wheel Drive,Small Pickup Trucks 2WD,Regular,15.695714285714288,18,25,21,423.19047619047615,1600
GMC,Canyon 2WD,2012,2.9,4.0,Manual 5-spd,Rear-Wheel Drive,Small Pickup Trucks 2WD,Regular,15.695714285714288,18,25,21,423.19047619047615,1600
GMC,Canyon 2WD,2012,5.3,8.0,Automatic 4-spd,Rear-Wheel Drive,Small Pickup Trucks 2WD,Regular,20.600625,14,20,16,555.4375,2100
GMC,Canyon 2WD,2012,3.7,5.0,Automatic 4-spd,Rear-Wheel Drive,Small Pickup Trucks 2WD,Regular,17.347894736842107,17,23,19,467.73684210526324,1750
GMC,Canyon 4WD,2012,2.9,4.0,Automatic 4-spd,4-Wheel Drive,Small Pickup Trucks 4WD,Regular,16.4805,17,23,20,444.35,1650
GMC,Canyon 4WD,2012,2.9,4.0,Manual 5-spd,4-Wheel Drive,Small Pickup Trucks 4WD,Regular,16.4805,18,24,20,444.35,1650
GMC,Canyon 4WD,2012,5.3,8.0,Automatic 4-spd,4-Wheel Drive,Small Pickup Trucks 4WD,Regular,20.600625,14,19,16,555.4375,2100
GMC,Canyon 4WD,2012,3.7,5.0,Automatic 4-spd,4-Wheel Drive,Small Pickup Trucks 4WD,Regular,17.347894736842107,17,23,19,467.73684210526324,1750
GMC,Canyon Cab Chassis Inc 2WD,2012,3.7,5.0,Automatic 4-spd,Rear-Wheel Drive,Small Pickup Trucks 2WD,Regular,19.388823529411766,15,20,17,522.7647058823529,1950
GMC,Canyon Cab Chassis Inc 4WD,2012,3.7,5.0,Automatic 4-spd,4-Wheel Drive,Small Pickup Trucks 4WD,Regular,18.311666666666667,16,21,18,493.72222222222223,1850
GMC,Canyon Crew Cab 2WD,2012,2.9,4.0,Automatic 4-spd,Rear-Wheel Drive,Small Pickup Trucks 2WD,Regular,15.695714285714288,18,25,21,423.19047619047615,1600
GMC,Canyon Crew Cab 2WD,2012,2.9,4.0,Manual 5-spd,Rear-Wheel Drive,Small Pickup Trucks 2WD,Regular,15.695714285714288,18,25,21,423.19047619047615,1600
GMC,Canyon Crew Cab 2WD,2012,5.3,8.0,Automatic 4-spd,Rear-Wheel Drive,Small Pickup Trucks 2WD,Regular,20.600625,14,20,16,555.4375,2100
GMC,Canyon Crew Cab 2WD,2012,3.7,5.0,Automatic 4-spd,Rear-Wheel Drive,Small Pickup Trucks 2WD,Regular,17.347894736842107,17,23,19,467.73684210526324,1750
GMC,Canyon Crew Cab 4WD,2012,5.3,8.0,Automatic 4-spd,4-Wheel Drive,Small Pickup Trucks 4WD,Regular,20.600625,14,19,16,555.4375,2100
GMC,Canyon Crew Cab 4WD,2012,3.7,5.0,Automatic 4-spd,4-Wheel Drive,Small Pickup Trucks 4WD,Regular,18.311666666666667,16,21,18,493.72222222222223,1850
GMC,Savana 1500  AWD (cargo),2012,5.3,8.0,Automatic 4-spd,All-Wheel Drive,"Vans, Cargo Type",Gasoline or E85,23.543571428571425,13,17,14,634.7857142857142,2400
GMC,Savana 1500  AWD Conversion (cargo),2012,5.3,8.0,Automatic 4-spd,All-Wheel Drive,"Vans, Cargo Type",Gasoline or E85,23.543571428571425,13,17,14,634.7857142857142,2400
GMC,Savana 1500 2WD (Passenger),2012,5.3,8.0,Automatic 4-spd,Rear-Wheel Drive,"Vans, Passenger Type",Gasoline or E85,23.543571428571425,13,17,14,634.7857142857142,2400
GMC,Savana 1500 2WD (cargo),2012,5.3,8.0,Automatic 4-spd,Rear-Wheel Drive,"Vans, Cargo Type",Gasoline or E85,21.974,13,18,15,592.4666666666667,2200
GMC,Savana 1500 2WD (cargo),2012,4.3,6.0,Automatic 4-spd,Rear-Wheel Drive,"Vans, Cargo Type",Regular,19.388823529411766,15,20,17,522.7647058823529,1950
GMC,Savana 1500 2WD Conversion (cargo),2012,5.3,8.0,Automatic 4-spd,Rear-Wheel Drive,"Vans, Cargo Type",Gasoline or E85,23.543571428571425,13,17,14,634.7857142857142,2400
GMC,Savana 1500 AWD (Passenger),2012,5.3,8.0,Automatic 4-spd,All-Wheel Drive,"Vans, Passenger Type",Gasoline or E85,23.543571428571425,13,17,14,634.7857142857142,2400
GMC,Savana 2500 2WD (Passenger),2012,4.8,8.0,Automatic 6-spd,Rear-Wheel Drive,"Vans, Passenger Type",Gasoline or E85,25.354615384615393,11,17,13,683.6153846153846,2550
GMC,Savana 2500 2WD (Passenger),2012,6.0,8.0,Automatic 6-spd,Rear-Wheel Drive,"Vans, Passenger Type",Gasoline or E85,25.354615384615393,11,16,13,683.6153846153846,2550
GMC,Savana 2500 2WD (cargo),2012,6.0,8.0,Automatic 6-spd,Rear-Wheel Drive,"Vans, Cargo Type",Gasoline or E85,27.4675,10,15,12,740.5833333333335,2800
GMC,Savana 2500 2WD Conversion (cargo),2012,6.0,8.0,Automatic 6-spd,Rear-Wheel Drive,"Vans, Cargo Type",Gasoline or E85,27.4675,10,15,12,740.5833333333335,2800
GMC,Savana 3500 2WD (Passenger),2012,4.8,8.0,Automatic 6-spd,Rear-Wheel Drive,"Vans, Passenger Type",Gasoline or E85,25.354615384615393,11,17,13,683.6153846153846,2550
GMC,Savana 3500 2WD (Passenger),2012,6.0,8.0,Automatic 6-spd,Rear-Wheel Drive,"Vans, Passenger Type",Gasoline or E85,27.4675,10,15,12,740.5833333333335,2800
GMC,Savana 3500 2WD (cargo),2012,6.0,8.0,Automatic 6-spd,Rear-Wheel Drive,"Vans, Cargo Type",Gasoline or E85,29.96454545454546,10,14,11,807.9090909090909,3050
GMC,Sierra 15 Hybrid 2WD,2012,6.0,8.0,Automatic (variable gear ratios),Rear-Wheel Drive,Standard Pickup Trucks 2WD,Regular,15.695714285714288,20,23,21,423.19047619047615,1600
GMC,Sierra 15 Hybrid 4WD,2012,6.0,8.0,Automatic (variable gear ratios),4-Wheel Drive,Standard Pickup Trucks 4WD,Regular,15.695714285714288,20,23,21,423.19047619047615,1600
GMC,Sierra C15 2WD,2012,5.3,8.0,Automatic 6-spd,Rear-Wheel Drive,Standard Pickup Trucks 2WD,Gasoline or E85,19.388823529411766,15,21,17,522.7647058823529,1950
GMC,Sierra C15 2WD,2012,6.2,8.0,Automatic 6-spd,Rear-Wheel Drive,Standard Pickup Trucks 2WD,Gasoline or E85,23.543571428571425,13,18,14,634.7857142857142,2400
GMC,Sierra C15 2WD,2012,4.3,6.0,Automatic 4-spd,Rear-Wheel Drive,Standard Pickup Trucks 2WD,Regular,19.388823529411766,15,20,17,522.7647058823529,1950
GMC,Sierra C15 2WD,2012,4.8,8.0,Automatic 4-spd,Rear-Wheel Drive,Standard Pickup Trucks 2WD,Gasoline or E85,20.600625,14,19,16,555.4375,2100
GMC,Sierra C15 XFE 2WD,2012,5.3,8.0,Automatic 6-spd,Rear-Wheel Drive,Standard Pickup Trucks 2WD,Gasoline or E85,18.311666666666667,15,22,18,493.72222222222223,1850
GMC,Sierra K15 4WD,2012,5.3,8.0,Automatic 6-spd,4-Wheel Drive,Standard Pickup Trucks 4WD,Gasoline or E85,19.388823529411766,15,21,17,522.7647058823529,1950
GMC,Sierra K15 4WD,2012,6.2,8.0,Automatic 6-spd,4-Wheel Drive,Standard Pickup Trucks 4WD,Gasoline or E85,23.543571428571425,12,18,14,634.7857142857142,2400
GMC,Sierra K15 4WD,2012,4.3,6.0,Automatic 4-spd,4-Wheel Drive,Standard Pickup Trucks 4WD,Regular,21.974,14,18,15,592.4666666666667,2200
GMC,Sierra K15 4WD,2012,4.8,8.0,Automatic 4-spd,4-Wheel Drive,Standard Pickup Trucks 4WD,Gasoline or E85,21.974,13,18,15,592.4666666666667,2200
GMC,Sierra K15 AWD,2012,6.2,8.0,Automatic 6-spd,4-Wheel Drive,Standard Pickup Trucks 4WD,Gasoline or E85,23.543571428571425,12,18,14,634.7857142857142,2400
GMC,Terrain AWD,2012,2.4,4.0,Automatic 6-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Gasoline or E85,14.330869565217393,20,29,23,386.39130434782606,1450
GMC,Terrain AWD,2012,3.0,6.0,Automatic 6-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Gasoline or E85,17.347894736842107,16,23,19,467.73684210526324,1750
GMC,Terrain AWD,2012,3.0,6.0,Automatic 6-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,17.347894736842107,16,23,19,467.73684210526324,1750
GMC,Terrain AWD,2012,2.4,4.0,Automatic 6-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,14.330869565217393,20,29,23,386.39130434782606,1450
GMC,Terrain FWD,2012,3.0,6.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,16.4805,17,24,20,444.35,1650
GMC,Terrain FWD,2012,2.4,4.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Gasoline or E85,12.677307692307696,22,32,26,341.8076923076923,1300
GMC,Terrain FWD,2012,3.0,6.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Gasoline or E85,16.4805,17,24,20,444.35,1650
GMC,Terrain FWD,2012,2.4,4.0,Automatic 6-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,12.677307692307696,22,32,26,341.8076923076923,1300
GMC,Yukon 1500 2WD,2012,5.3,8.0,Automatic 6-spd,Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Gasoline or E85,19.388823529411766,15,21,17,522.7647058823529,1950
GMC,Yukon 1500 2WD,2012,6.2,8.0,Automatic 6-spd,Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Gasoline or E85,20.600625,14,18,16,555.4375,2100
GMC,Yukon 1500 4WD,2012,5.3,8.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Gasoline or E85,19.388823529411766,15,21,17,522.7647058823529,1950
GMC,Yukon 1500 Hybrid 2WD,2012,6.0,8.0,Automatic (variable gear ratios),Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,15.695714285714288,20,23,21,423.19047619047615,1600
GMC,Yukon 1500 Hybrid 4WD,2012,6.0,8.0,Automatic (variable gear ratios),4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,15.695714285714288,20,23,21,423.19047619047615,1600
GMC,Yukon Denali 1500 AWD,2012,6.2,8.0,Automatic 6-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Gasoline or E85,21.974,13,18,15,592.4666666666667,2200
GMC,Yukon Denali 1500 Hybrid 4WD,2012,6.0,8.0,Automatic (variable gear ratios),4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,15.695714285714288,20,23,21,423.19047619047615,1600
GMC,Yukon XL 1500 2WD,2012,5.3,8.0,Automatic 6-spd,Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Gasoline or E85,19.388823529411766,15,21,17,522.7647058823529,1950
GMC,Yukon XL 1500 2WD,2012,6.2,8.0,Automatic 6-spd,Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Gasoline or E85,20.600625,14,18,16,555.4375,2100
GMC,Yukon XL 1500 4WD,2012,5.3,8.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Gasoline or E85,19.388823529411766,15,21,17,522.7647058823529,1950
GMC,Yukon XL 1500 AWD,2012,6.2,8.0,Automatic 6-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Gasoline or E85,23.543571428571425,13,18,14,634.7857142857142,2400
GMC,Yukon XL 2500 2WD,2012,6.0,8.0,Automatic 6-spd,Rear-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,27.4675,10,16,12,740.5833333333335,2800
GMC,Yukon XL 2500 4WD,2012,6.0,8.0,Automatic 6-spd,4-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,27.4675,10,15,12,740.5833333333335,2800
Honda,Accord,2012,2.4,4.0,Manual 5-spd,Front-Wheel Drive,Large Cars,Regular,12.207777777777775,23,34,27,329.1481481481481,1250
Honda,Accord,2012,2.4,4.0,Automatic 5-spd,Front-Wheel Drive,Large Cars,Regular,12.207777777777775,23,34,27,329.1481481481481,1250
Honda,Accord,2012,3.5,6.0,Automatic 5-spd,Front-Wheel Drive,Large Cars,Regular,13.73375,20,30,24,370.29166666666674,1400
Honda,Accord Coupe,2012,2.4,4.0,Manual 5-spd,Front-Wheel Drive,Compact Cars,Regular,12.677307692307696,23,32,26,341.8076923076923,1300
Honda,Accord Coupe,2012,2.4,4.0,Automatic 5-spd,Front-Wheel Drive,Compact Cars,Regular,12.677307692307696,22,33,26,341.8076923076923,1300
Honda,Accord Coupe,2012,3.5,6.0,Manual 6-spd,Front-Wheel Drive,Compact Cars,Regular,15.695714285714288,17,26,21,423.19047619047615,1600
Honda,Accord Coupe,2012,3.5,6.0,Automatic (S5),Front-Wheel Drive,Compact Cars,Regular,14.330869565217393,19,29,23,386.39130434782606,1450
Honda,CR-V 2WD,2012,2.4,4.0,Automatic 5-spd,Front-Wheel Drive,Sport Utility Vehicle - 2WD,Regular,12.677307692307696,23,31,26,341.8076923076923,1300
Honda,CR-V 4WD,2012,2.4,4.0,Automatic 5-spd,All-Wheel Drive,Sport Utility Vehicle - 4WD,Regular,13.1844,22,30,25,355.48,1350
